Chromosome	Position_1	Position_2	Switch_Center	Sample_Name	Percent_Parental
ref|NC_001133|	12291	23106	17698.5	JMT53_CK	99.80558026019153
ref|NC_001133|	23106	28167	25636.5	JMT53_CK	99.80558026019153
ref|NC_001133|	133134	135325	134229.5	JMT53_CK	99.80558026019153
ref|NC_001134|	16749	17715	17232.0	JMT53_CK	99.80558026019153
ref|NC_001134|	18513	18942	18727.5	JMT53_CK	99.80558026019153
ref|NC_001134|	129791	130349	130070.0	JMT53_CK	99.80558026019153
ref|NC_001134|	132975	133163	133069.0	JMT53_CK	99.80558026019153
ref|NC_001134|	303528	304472	304000.0	JMT53_CK	99.80558026019153
ref|NC_001134|	304472	306242	305357.0	JMT53_CK	99.80558026019153
ref|NC_001134|	351335	354752	353043.5	JMT53_CK	99.80558026019153
ref|NC_001134|	681025	682192	681608.5	JMT53_CK	99.80558026019153
ref|NC_001134|	682192	682968	682580.0	JMT53_CK	99.80558026019153
ref|NC_001134|	734490	734775	734632.5	JMT53_CK	99.80558026019153
ref|NC_001134|	734775	735232	735003.5	JMT53_CK	99.80558026019153
ref|NC_001134|	735232	737571	736401.5	JMT53_CK	99.80558026019153
ref|NC_001134|	772685	773042	772863.5	JMT53_CK	99.80558026019153
ref|NC_001135|	263421	264035	263728.0	JMT53_CK	99.80558026019153
ref|NC_001135|	264498	264810	264654.0	JMT53_CK	99.80558026019153
ref|NC_001136|	32090	32217	32153.5	JMT53_CK	99.80558026019153
ref|NC_001136|	311602	312250	311926.0	JMT53_CK	99.80558026019153
ref|NC_001136|	313108	314015	313561.5	JMT53_CK	99.80558026019153
ref|NC_001136|	314015	317793	315904.0	JMT53_CK	99.80558026019153
ref|NC_001136|	377306	377973	377639.5	JMT53_CK	99.80558026019153
ref|NC_001136|	657111	657792	657451.5	JMT53_CK	99.80558026019153
ref|NC_001136|	780412	780618	780515.0	JMT53_CK	99.80558026019153
ref|NC_001136|	893156	893485	893320.5	JMT53_CK	99.80558026019153
ref|NC_001136|	893485	893751	893618.0	JMT53_CK	99.80558026019153
ref|NC_001136|	893751	894453	894102.0	JMT53_CK	99.80558026019153
ref|NC_001136|	1018330	1022417	1020373.5	JMT53_CK	99.80558026019153
ref|NC_001136|	1284111	1284927	1284519.0	JMT53_CK	99.80558026019153
ref|NC_001136|	1385049	1386851	1385950.0	JMT53_CK	99.80558026019153
ref|NC_001136|	1419777	1419978	1419877.5	JMT53_CK	99.80558026019153
ref|NC_001137|	120605	121344	120974.5	JMT53_CK	99.80558026019153
ref|NC_001137|	124166	124337	124251.5	JMT53_CK	99.80558026019153
ref|NC_001137|	333983	334800	334391.5	JMT53_CK	99.80558026019153
ref|NC_001137|	334828	335008	334918.0	JMT53_CK	99.80558026019153
ref|NC_001138|	95583	96502	96042.5	JMT53_CK	99.80558026019153
ref|NC_001138|	208668	210967	209817.5	JMT53_CK	99.80558026019153
ref|NC_001139|	224909	224983	224946.0	JMT53_CK	99.80558026019153
ref|NC_001139|	300933	303486	302209.5	JMT53_CK	99.80558026019153
ref|NC_001139|	358861	360441	359651.0	JMT53_CK	99.80558026019153
ref|NC_001139|	527159	529347	528253.0	JMT53_CK	99.80558026019153
ref|NC_001139|	685841	699072	692456.5	JMT53_CK	99.80558026019153
ref|NC_001140|	120445	121477	120961.0	JMT53_CK	99.80558026019153
ref|NC_001140|	305513	309963	307738.0	JMT53_CK	99.80558026019153
ref|NC_001141|	423556	423935	423745.5	JMT53_CK	99.80558026019153
ref|NC_001141|	425170	425281	425225.5	JMT53_CK	99.80558026019153
ref|NC_001141|	425281	425284	425282.5	JMT53_CK	99.80558026019153
ref|NC_001141|	425287	425311	425299.0	JMT53_CK	99.80558026019153
ref|NC_001142|	68934	69580	69257.0	JMT53_CK	99.80558026019153
ref|NC_001142|	109744	110560	110152.0	JMT53_CK	99.80558026019153
ref|NC_001142|	111001	111032	111016.5	JMT53_CK	99.80558026019153
ref|NC_001142|	365554	390894	378224.0	JMT53_CK	99.80558026019153
ref|NC_001142|	392970	393423	393196.5	JMT53_CK	99.80558026019153
ref|NC_001142|	394692	394713	394702.5	JMT53_CK	99.80558026019153
ref|NC_001142|	672768	678208	675488.0	JMT53_CK	99.80558026019153
ref|NC_001142|	696293	697486	696889.5	JMT53_CK	99.80558026019153
ref|NC_001143|	67872	70692	69282.0	JMT53_CK	99.80558026019153
ref|NC_001143|	325158	325756	325457.0	JMT53_CK	99.80558026019153
ref|NC_001143|	523718	523892	523805.0	JMT53_CK	99.80558026019153
ref|NC_001144|	179876	180474	180175.0	JMT53_CK	99.80558026019153
ref|NC_001144|	795999	796025	796012.0	JMT53_CK	99.80558026019153
ref|NC_001144|	826454	827343	826898.5	JMT53_CK	99.80558026019153
ref|NC_001144|	828244	828578	828411.0	JMT53_CK	99.80558026019153
ref|NC_001145|	205674	207757	206715.5	JMT53_CK	99.80558026019153
ref|NC_001145|	582716	583831	583273.5	JMT53_CK	99.80558026019153
ref|NC_001145|	913888	914220	914054.0	JMT53_CK	99.80558026019153
ref|NC_001146|	197191	197710	197450.5	JMT53_CK	99.80558026019153
ref|NC_001146|	268752	282032	275392.0	JMT53_CK	99.80558026019153
ref|NC_001146|	433706	434004	433855.0	JMT53_CK	99.80558026019153
ref|NC_001146|	434346	435082	434714.0	JMT53_CK	99.80558026019153
ref|NC_001146|	485001	487935	486468.0	JMT53_CK	99.80558026019153
ref|NC_001146|	547721	547766	547743.5	JMT53_CK	99.80558026019153
ref|NC_001146|	547766	548403	548084.5	JMT53_CK	99.80558026019153
ref|NC_001146|	697132	697427	697279.5	JMT53_CK	99.80558026019153
ref|NC_001147|	294699	296234	295466.5	JMT53_CK	99.80558026019153
ref|NC_001147|	297817	298251	298034.0	JMT53_CK	99.80558026019153
ref|NC_001147|	425338	425464	425401.0	JMT53_CK	99.80558026019153
ref|NC_001147|	656567	658744	657655.5	JMT53_CK	99.80558026019153
ref|NC_001147|	842147	843188	842667.5	JMT53_CK	99.80558026019153
ref|NC_001147|	976752	979610	978181.0	JMT53_CK	99.80558026019153
ref|NC_001148|	71942	72506	72224.0	JMT53_CK	99.80558026019153
ref|NC_001148|	211275	212773	212024.0	JMT53_CK	99.80558026019153
ref|NC_001148|	217275	217557	217416.0	JMT53_CK	99.80558026019153
ref|NC_001148|	528593	529663	529128.0	JMT53_CK	99.80558026019153
ref|NC_001148|	530370	530807	530588.5	JMT53_CK	99.80558026019153
ref|NC_001148|	676149	676954	676551.5	JMT53_CK	99.80558026019153
ref|NC_001148|	678614	679052	678833.0	JMT53_CK	99.80558026019153
ref|NC_001148|	769875	777705	773790.0	JMT53_CK	99.80558026019153
ref|NC_001133|	125793	126114	125953.5	JMT54_CK	99.80558026019153
ref|NC_001133|	126258	126468	126363.0	JMT54_CK	99.80558026019153
ref|NC_001133|	126600	127227	126913.5	JMT54_CK	99.80558026019153
ref|NC_001133|	129075	131635	130355.0	JMT54_CK	99.80558026019153
ref|NC_001133|	131635	131842	131738.5	JMT54_CK	99.80558026019153
ref|NC_001134|	16749	17715	17232.0	JMT54_CK	99.80558026019153
ref|NC_001134|	18513	18942	18727.5	JMT54_CK	99.80558026019153
ref|NC_001134|	571411	571717	571564.0	JMT54_CK	99.80558026019153
ref|NC_001134|	572565	572944	572754.5	JMT54_CK	99.80558026019153
ref|NC_001134|	572996	573399	573197.5	JMT54_CK	99.80558026019153
ref|NC_001135|	228137	232898	230517.5	JMT54_CK	99.80558026019153
ref|NC_001136|	1051506	1052765	1052135.5	JMT54_CK	99.80558026019153
ref|NC_001136|	1277377	1278468	1277922.5	JMT54_CK	99.80558026019153
ref|NC_001136|	1279803	1279875	1279839.0	JMT54_CK	99.80558026019153
ref|NC_001137|	85009	85059	85034.0	JMT54_CK	99.80558026019153
ref|NC_001137|	85059	85578	85318.5	JMT54_CK	99.80558026019153
ref|NC_001137|	280164	285958	283061.0	JMT54_CK	99.80558026019153
ref|NC_001137|	423225	423657	423441.0	JMT54_CK	99.80558026019153
ref|NC_001137|	518900	520557	519728.5	JMT54_CK	99.80558026019153
ref|NC_001138|	93280	94156	93718.0	JMT54_CK	99.80558026019153
ref|NC_001139|	273347	273408	273377.5	JMT54_CK	99.80558026019153
ref|NC_001139|	610025	627486	618755.5	JMT54_CK	99.80558026019153
ref|NC_001139|	798399	799451	798925.0	JMT54_CK	99.80558026019153
ref|NC_001140|	121609	123320	122464.5	JMT54_CK	99.80558026019153
ref|NC_001140|	297273	298950	298111.5	JMT54_CK	99.80558026019153
ref|NC_001141|	106806	108425	107615.5	JMT54_CK	99.80558026019153
ref|NC_001142|	35035	37861	36448.0	JMT54_CK	99.80558026019153
ref|NC_001142|	134235	134512	134373.5	JMT54_CK	99.80558026019153
ref|NC_001142|	138413	139013	138713.0	JMT54_CK	99.80558026019153
ref|NC_001142|	365554	390894	378224.0	JMT54_CK	99.80558026019153
ref|NC_001143|	340007	340064	340035.5	JMT54_CK	99.80558026019153
ref|NC_001143|	340064	340155	340109.5	JMT54_CK	99.80558026019153
ref|NC_001143|	629123	629976	629549.5	JMT54_CK	99.80558026019153
ref|NC_001143|	629976	630974	630475.0	JMT54_CK	99.80558026019153
ref|NC_001144|	260197	260496	260346.5	JMT54_CK	99.80558026019153
ref|NC_001144|	261101	261944	261522.5	JMT54_CK	99.80558026019153
ref|NC_001144|	367768	382560	375164.0	JMT54_CK	99.80558026019153
ref|NC_001144|	549297	550373	549835.0	JMT54_CK	99.80558026019153
ref|NC_001144|	794638	795036	794837.0	JMT54_CK	99.80558026019153
ref|NC_001145|	165218	166364	165791.0	JMT54_CK	99.80558026019153
ref|NC_001145|	167962	168084	168023.0	JMT54_CK	99.80558026019153
ref|NC_001145|	821494	822331	821912.5	JMT54_CK	99.80558026019153
ref|NC_001146|	144039	148037	146038.0	JMT54_CK	99.80558026019153
ref|NC_001146|	148037	148908	148472.5	JMT54_CK	99.80558026019153
ref|NC_001146|	188387	189178	188782.5	JMT54_CK	99.80558026019153
ref|NC_001146|	268752	282032	275392.0	JMT54_CK	99.80558026019153
ref|NC_001146|	442390	443160	442775.0	JMT54_CK	99.80558026019153
ref|NC_001147|	145222	145310	145266.0	JMT54_CK	99.80558026019153
ref|NC_001147|	145551	146203	145877.0	JMT54_CK	99.80558026019153
ref|NC_001147|	760543	761281	760912.0	JMT54_CK	99.80558026019153
ref|NC_001147|	984992	985344	985168.0	JMT54_CK	99.80558026019153
ref|NC_001147|	985932	986451	986191.5	JMT54_CK	99.80558026019153
ref|NC_001147|	987106	992008	989557.0	JMT54_CK	99.80558026019153
ref|NC_001148|	133388	134182	133785.0	JMT54_CK	99.80558026019153
ref|NC_001148|	168266	170718	169492.0	JMT54_CK	99.80558026019153
ref|NC_001148|	175312	180776	178044.0	JMT54_CK	99.80558026019153
ref|NC_001148|	203921	205023	204472.0	JMT54_CK	99.80558026019153
ref|NC_001148|	205023	205909	205466.0	JMT54_CK	99.80558026019153
ref|NC_001148|	840759	841449	841104.0	JMT54_CK	99.80558026019153
ref|NC_001148|	919303	920519	919911.0	JMT54_CK	99.80558026019153
ref|NC_001224|	22195	32402	27298.5	JMT54_CK	99.80558026019153
ref|NC_001133|	12291	23106	17698.5	JMT55_CK	99.8097168504002
ref|NC_001133|	23106	28167	25636.5	JMT55_CK	99.8097168504002
ref|NC_001133|	110131	110595	110363.0	JMT55_CK	99.8097168504002
ref|NC_001134|	16749	17715	17232.0	JMT55_CK	99.8097168504002
ref|NC_001134|	18513	18942	18727.5	JMT55_CK	99.8097168504002
ref|NC_001134|	648858	651616	650237.0	JMT55_CK	99.8097168504002
ref|NC_001134|	652362	652974	652668.0	JMT55_CK	99.8097168504002
ref|NC_001134|	713508	714094	713801.0	JMT55_CK	99.8097168504002
ref|NC_001134|	770771	771838	771304.5	JMT55_CK	99.8097168504002
ref|NC_001135|	40315	43107	41711.0	JMT55_CK	99.8097168504002
ref|NC_001136|	52556	53011	52783.5	JMT55_CK	99.8097168504002
ref|NC_001136|	125401	126391	125896.0	JMT55_CK	99.8097168504002
ref|NC_001136|	242001	242139	242070.0	JMT55_CK	99.8097168504002
ref|NC_001136|	242997	244138	243567.5	JMT55_CK	99.8097168504002
ref|NC_001136|	356541	356766	356653.5	JMT55_CK	99.8097168504002
ref|NC_001136|	359069	360211	359640.0	JMT55_CK	99.8097168504002
ref|NC_001136|	620588	623032	621810.0	JMT55_CK	99.8097168504002
ref|NC_001136|	715352	715627	715489.5	JMT55_CK	99.8097168504002
ref|NC_001136|	860764	861257	861010.5	JMT55_CK	99.8097168504002
ref|NC_001136|	1054225	1054452	1054338.5	JMT55_CK	99.8097168504002
ref|NC_001136|	1166055	1171430	1168742.5	JMT55_CK	99.8097168504002
ref|NC_001136|	1288413	1289166	1288789.5	JMT55_CK	99.8097168504002
ref|NC_001136|	1366750	1367576	1367163.0	JMT55_CK	99.8097168504002
ref|NC_001137|	339975	341820	340897.5	JMT55_CK	99.8097168504002
ref|NC_001137|	507102	507375	507238.5	JMT55_CK	99.8097168504002
ref|NC_001138|	92856	93041	92948.5	JMT55_CK	99.8097168504002
ref|NC_001138|	171376	171434	171405.0	JMT55_CK	99.8097168504002
ref|NC_001138|	171434	171501	171467.5	JMT55_CK	99.8097168504002
ref|NC_001138|	171501	172612	172056.5	JMT55_CK	99.8097168504002
ref|NC_001138|	245708	246139	245923.5	JMT55_CK	99.8097168504002
ref|NC_001139|	87051	87769	87410.0	JMT55_CK	99.8097168504002
ref|NC_001139|	433556	435215	434385.5	JMT55_CK	99.8097168504002
ref|NC_001139|	769748	771837	770792.5	JMT55_CK	99.8097168504002
ref|NC_001139|	1011149	1011163	1011156.0	JMT55_CK	99.8097168504002
ref|NC_001139|	1011166	1011188	1011177.0	JMT55_CK	99.8097168504002
ref|NC_001139|	1011372	1011795	1011583.5	JMT55_CK	99.8097168504002
ref|NC_001140|	124029	124092	124060.5	JMT55_CK	99.8097168504002
ref|NC_001140|	297273	298950	298111.5	JMT55_CK	99.8097168504002
ref|NC_001140|	339361	339601	339481.0	JMT55_CK	99.8097168504002
ref|NC_001142|	105829	106172	106000.5	JMT55_CK	99.8097168504002
ref|NC_001142|	574305	574529	574417.0	JMT55_CK	99.8097168504002
ref|NC_001142|	642317	644097	643207.0	JMT55_CK	99.8097168504002
ref|NC_001142|	716647	718417	717532.0	JMT55_CK	99.8097168504002
ref|NC_001143|	76522	76804	76663.0	JMT55_CK	99.8097168504002
ref|NC_001143|	76804	76914	76859.0	JMT55_CK	99.8097168504002
ref|NC_001143|	77154	77172	77163.0	JMT55_CK	99.8097168504002
ref|NC_001144|	223521	226438	224979.5	JMT55_CK	99.8097168504002
ref|NC_001144|	239098	239186	239142.0	JMT55_CK	99.8097168504002
ref|NC_001144|	634813	634941	634877.0	JMT55_CK	99.8097168504002
ref|NC_001144|	635025	635234	635129.5	JMT55_CK	99.8097168504002
ref|NC_001145|	330819	332269	331544.0	JMT55_CK	99.8097168504002
ref|NC_001145|	555852	556437	556144.5	JMT55_CK	99.8097168504002
ref|NC_001145|	557385	558486	557935.5	JMT55_CK	99.8097168504002
ref|NC_001145|	743279	743500	743389.5	JMT55_CK	99.8097168504002
ref|NC_001145|	744231	744270	744250.5	JMT55_CK	99.8097168504002
ref|NC_001145|	794088	795259	794673.5	JMT55_CK	99.8097168504002
ref|NC_001146|	268752	282032	275392.0	JMT55_CK	99.8097168504002
ref|NC_001146|	481809	481825	481817.0	JMT55_CK	99.8097168504002
ref|NC_001146|	481845	482960	482402.5	JMT55_CK	99.8097168504002
ref|NC_001147|	184793	185473	185133.0	JMT55_CK	99.8097168504002
ref|NC_001147|	185951	186481	186216.0	JMT55_CK	99.8097168504002
ref|NC_001147|	199130	199433	199281.5	JMT55_CK	99.8097168504002
ref|NC_001147|	303067	303991	303529.0	JMT55_CK	99.8097168504002
ref|NC_001147|	1024047	1025739	1024893.0	JMT55_CK	99.8097168504002
ref|NC_001148|	158238	165213	161725.5	JMT55_CK	99.8097168504002
ref|NC_001148|	300071	300401	300236.0	JMT55_CK	99.8097168504002
ref|NC_001148|	463657	464559	464108.0	JMT55_CK	99.8097168504002
ref|NC_001148|	464559	465957	465258.0	JMT55_CK	99.8097168504002
ref|NC_001148|	607353	618453	612903.0	JMT55_CK	99.8097168504002
ref|NC_001148|	780396	790660	785528.0	JMT55_CK	99.8097168504002
ref|NC_001134|	193122	195009	194065.5	JMT56_CK	99.658731307783
ref|NC_001134|	252193	253095	252644.0	JMT56_CK	99.658731307783
ref|NC_001134|	253095	254908	254001.5	JMT56_CK	99.658731307783
ref|NC_001134|	255307	257176	256241.5	JMT56_CK	99.658731307783
ref|NC_001134|	493721	494364	494042.5	JMT56_CK	99.658731307783
ref|NC_001135|	38664	39305	38984.5	JMT56_CK	99.658731307783
ref|NC_001135|	79797	80455	80126.0	JMT56_CK	99.658731307783
ref|NC_001135|	211348	217384	214366.0	JMT56_CK	99.658731307783
ref|NC_001136|	521776	524808	523292.0	JMT56_CK	99.658731307783
ref|NC_001136|	568871	570106	569488.5	JMT56_CK	99.658731307783
ref|NC_001136|	570860	571452	571156.0	JMT56_CK	99.658731307783
ref|NC_001136|	698668	699022	698845.0	JMT56_CK	99.658731307783
ref|NC_001136|	701262	701279	701270.5	JMT56_CK	99.658731307783
ref|NC_001136|	999930	1000380	1000155.0	JMT56_CK	99.658731307783
ref|NC_001136|	1174722	1178350	1176536.0	JMT56_CK	99.658731307783
ref|NC_001136|	1268901	1269577	1269239.0	JMT56_CK	99.658731307783
ref|NC_001136|	1418937	1419231	1419084.0	JMT56_CK	99.658731307783
ref|NC_001136|	1420714	1421130	1420922.0	JMT56_CK	99.658731307783
ref|NC_001137|	121521	122462	121991.5	JMT56_CK	99.658731307783
ref|NC_001137|	122574	123398	122986.0	JMT56_CK	99.658731307783
ref|NC_001137|	296208	297386	296797.0	JMT56_CK	99.658731307783
ref|NC_001137|	394643	395117	394880.0	JMT56_CK	99.658731307783
ref|NC_001137|	395914	396180	396047.0	JMT56_CK	99.658731307783
ref|NC_001137|	468274	469992	469133.0	JMT56_CK	99.658731307783
ref|NC_001137|	470455	476005	473230.0	JMT56_CK	99.658731307783
ref|NC_001139|	194768	195492	195130.0	JMT56_CK	99.658731307783
ref|NC_001139|	383573	385519	384546.0	JMT56_CK	99.658731307783
ref|NC_001139|	610025	627486	618755.5	JMT56_CK	99.658731307783
ref|NC_001139|	906984	908039	907511.5	JMT56_CK	99.658731307783
ref|NC_001139|	1005136	1005907	1005521.5	JMT56_CK	99.658731307783
ref|NC_001140|	99526	99585	99555.5	JMT56_CK	99.658731307783
ref|NC_001141|	255654	256304	255979.0	JMT56_CK	99.658731307783
ref|NC_001141|	258367	258854	258610.5	JMT56_CK	99.658731307783
ref|NC_001141|	258854	258870	258862.0	JMT56_CK	99.658731307783
ref|NC_001141|	258870	259533	259201.5	JMT56_CK	99.658731307783
ref|NC_001141|	308678	310160	309419.0	JMT56_CK	99.658731307783
ref|NC_001141|	312859	314131	313495.0	JMT56_CK	99.658731307783
ref|NC_001142|	104476	104552	104514.0	JMT56_CK	99.658731307783
ref|NC_001142|	190560	191229	190894.5	JMT56_CK	99.658731307783
ref|NC_001142|	412914	414104	413509.0	JMT56_CK	99.658731307783
ref|NC_001142|	502163	502687	502425.0	JMT56_CK	99.658731307783
ref|NC_001142|	502687	502813	502750.0	JMT56_CK	99.658731307783
ref|NC_001142|	502813	502849	502831.0	JMT56_CK	99.658731307783
ref|NC_001142|	504158	504709	504433.5	JMT56_CK	99.658731307783
ref|NC_001143|	79181	79688	79434.5	JMT56_CK	99.658731307783
ref|NC_001143|	507968	508472	508220.0	JMT56_CK	99.658731307783
ref|NC_001143|	512867	513097	512982.0	JMT56_CK	99.658731307783
ref|NC_001144|	143135	143164	143149.5	JMT56_CK	99.658731307783
ref|NC_001144|	247740	247896	247818.0	JMT56_CK	99.658731307783
ref|NC_001144|	247896	247920	247908.0	JMT56_CK	99.658731307783
ref|NC_001144|	423150	430049	426599.5	JMT56_CK	99.658731307783
ref|NC_001144|	705749	706112	705930.5	JMT56_CK	99.658731307783
ref|NC_001144|	861961	862341	862151.0	JMT56_CK	99.658731307783
ref|NC_001145|	13984	16406	15195.0	JMT56_CK	99.658731307783
ref|NC_001145|	170785	172925	171855.0	JMT56_CK	99.658731307783
ref|NC_001145|	286312	286779	286545.5	JMT56_CK	99.658731307783
ref|NC_001145|	750227	750887	750557.0	JMT56_CK	99.658731307783
ref|NC_001145|	773437	774206	773821.5	JMT56_CK	99.658731307783
ref|NC_001146|	103108	103589	103348.5	JMT56_CK	99.658731307783
ref|NC_001146|	247567	249918	248742.5	JMT56_CK	99.658731307783
ref|NC_001147|	35915	39866	37890.5	JMT56_CK	99.658731307783
ref|NC_001147|	101077	101328	101202.5	JMT56_CK	99.658731307783
ref|NC_001147|	102989	103443	103216.0	JMT56_CK	99.658731307783
ref|NC_001147|	268939	269745	269342.0	JMT56_CK	99.658731307783
ref|NC_001147|	580351	584081	582216.0	JMT56_CK	99.658731307783
ref|NC_001148|	515495	516047	515771.0	JMT56_CK	99.658731307783
ref|NC_001148|	516047	516356	516201.5	JMT56_CK	99.658731307783
ref|NC_001148|	647838	648123	647980.5	JMT56_CK	99.658731307783
ref|NC_001148|	648390	649336	648863.0	JMT56_CK	99.658731307783
